sorted_gene_pair,A1,A2,A1_entrez,A2_entrez,SL,min_sequence_identity,closest,WGD,family_size,cds_length_ratio,shared_domains,has_pombe_ortholog,has_essential_pombe_ortholog,has_cerevisiae_ortholog,has_essential_cerevisiae_ortholog,conservation_score,mean_age,either_in_complex,mean_complex_essentiality,colocalisation,interact,n_total_ppi,fet_ppi_overlap,shared_ppi_mean_essentiality,gtex_spearman_corr,gtex_min_mean_expr,gtex_max_mean_expr
DENND6A_DENND6B,DENND6A,DENND6B,201627,414918,False,0.554276,True,True,2,0.962233,1.0,True,False,False,False,7,1628.0,False,0.0,0.0,False,20,0.0,0.0,0.298201,9.461475,15.560162
DGKA_DGKE,DGKA,DGKE,1606,8526,False,0.232653,False,False,10,0.771739,0.75,False,False,False,False,6,1041.3,False,0.0,0.25,False,29,0.0,0.0,0.237179,5.275333,27.822321
DGKA_DGKQ,DGKA,DGKQ,1606,1609,False,0.210191,False,False,10,0.780488,0.6,False,False,False,False,6,1269.0,False,0.0,0.0,False,18,0.0,0.0,0.627714,16.88807,27.822321
DGKD_DGKH,DGKD,DGKH,8527,160851,False,0.647541,True,True,10,0.995086,1.0,False,False,False,False,7,910.0,False,0.0,0.0,True,19,0.0,0.0,0.285129,5.467091,26.695163
DHRS12_DHRS13,DHRS12,DHRS13,79758,147015,False,0.217507,False,False,8,0.84127,0.5,False,False,True,False,7,435.8,False,0.0,0.333333,False,8,0.0,0.0,0.217269,6.589116,10.647866
DHRS12_DHRSX,DHRS12,DHRSX,79758,207063,False,0.263636,False,False,8,0.960725,1.0,False,False,True,False,8,195.4,False,0.0,0.0,False,23,0.0,0.0,0.463238,9.679586,10.647866
DHRS12_RDH11,DHRS12,RDH11,79758,51109,False,0.308176,False,False,8,0.996865,1.0,True,False,True,False,7,828.8,False,0.0,0.0,False,40,0.0,0.0,0.12663,10.647866,48.45355
DHRS12_RDH13,DHRS12,RDH13,79758,112724,False,0.277946,False,False,8,0.957831,1.0,True,False,True,False,7,828.8,False,0.0,0.0,False,38,0.0,0.0,0.277898,7.077833,10.647866
DHRS12_RDH14,DHRS12,RDH14,79758,57665,False,0.267857,False,False,8,0.94362,1.0,True,True,True,False,8,29.6,False,0.0,0.25,False,12,0.0,0.0,0.297549,10.647866,26.386795
DHRS12_WWOX,DHRS12,WWOX,79758,51741,False,0.202899,False,False,8,0.766265,0.5,False,False,True,False,7,14.8,False,0.0,0.25,False,555,0.0,0.0,0.385061,5.168903,10.647866
DHRS13_DHRSX,DHRS13,DHRSX,147015,207063,False,0.267905,False,False,8,0.875661,0.5,False,False,True,False,7,601.6,False,0.0,0.0,False,29,0.0,0.0,0.127172,6.589116,9.679586
DHRS13_RDH11,DHRS13,RDH11,147015,51109,False,0.37931,False,True,8,0.843915,0.5,True,False,True,False,6,1235.0,False,0.0,0.0,False,45,1.833498,0.0,0.428281,6.589116,48.45355
DHRS13_RDH13,DHRS13,RDH13,147015,112724,False,0.360743,False,False,8,0.878307,0.5,True,False,True,False,6,1235.0,False,0.0,0.0,False,44,0.0,0.0,0.386025,6.589116,7.077833
DHRS13_RDH14,DHRS13,RDH14,147015,57665,False,0.3687,False,False,8,0.891534,0.5,True,True,True,False,8,842.0,False,0.0,0.0,False,18,0.0,0.0,-0.119294,6.589116,26.386795
DHRS13_WWOX,DHRS13,WWOX,147015,51741,False,0.282609,False,False,8,0.910843,0.333333,False,False,True,False,8,421.0,False,0.0,0.0,True,559,0.0,0.0,0.248784,5.168903,6.589116
DHRS3_HSD17B11,DHRS3,HSD17B11,9249,51170,False,0.327815,False,False,11,0.993399,1.0,True,False,True,False,6,407.9,False,0.0,0.0,False,78,1.518385,0.131339,0.383952,49.800601,92.387696
DHRS4L2_HSD17B8,DHRS4L2,HSD17B8,317749,7923,False,0.226054,False,False,10,0.926209,0.5,False,False,False,False,6,2100.0,False,0.0,0.0,False,23,2.234558,0.014304,0.53307,13.692641,19.663098
DHRS7B_HSD17B11,DHRS7B,HSD17B11,25979,51170,False,0.224615,False,False,11,0.923313,1.0,True,False,True,False,7,635.6,False,0.0,0.0,False,93,2.42041,0.49935,0.288037,13.264279,49.800601
DHRS7B_KDSR,DHRS7B,KDSR,25979,2531,False,0.216867,False,False,10,0.978979,1.0,True,True,True,False,8,1269.0,False,0.0,0.0,False,43,1.590868,0.050715,0.48203,13.264279,24.948675
DHRS7_HSD17B11,DHRS7,HSD17B11,51635,51170,False,0.250737,False,False,11,0.753128,1.0,True,False,True,False,7,635.6,False,0.0,0.0,False,114,3.135832,0.369311,0.484324,49.800601,74.091587
DHRS7_KDSR,DHRS7,KDSR,51635,2531,False,0.235988,False,False,9,0.833194,1.0,True,True,True,False,8,1269.0,False,0.0,0.0,False,64,2.951615,0.0013,0.269916,24.948675,74.091587
DHRSX_RDH11,DHRSX,RDH11,207063,51109,False,0.354545,False,False,8,0.963746,1.0,True,False,True,False,7,994.6,False,0.0,0.0,False,59,3.011065,0.890767,0.327039,9.679586,48.45355
DHRSX_RDH13,DHRSX,RDH13,207063,112724,False,0.374622,False,False,8,0.996988,1.0,True,False,True,False,7,994.6,False,0.0,0.333333,False,59,0.0,0.0,0.231254,7.077833,9.679586
DHRSX_RDH14,DHRSX,RDH14,207063,57665,False,0.366071,False,False,8,0.982196,1.0,True,True,True,False,8,361.2,False,0.0,0.333333,False,33,0.0,0.0,0.586626,9.679586,26.386795
DHRSX_WWOX,DHRSX,WWOX,207063,51741,False,0.268116,False,False,8,0.79759,0.5,False,False,True,False,8,180.6,False,0.0,0.333333,False,575,0.311523,0.890767,0.099797,5.168903,9.679586
DHX15_DHX16,DHX15,DHX16,1665,8449,False,0.352546,False,False,10,0.763916,1.0,True,True,True,True,8,1628.0,True,0.709513,0.0,False,308,17.918491,0.245629,0.745082,32.561417,35.921385
DHX15_DHX32,DHX15,DHX32,1665,55760,False,0.34717,False,False,10,0.934673,0.5,True,True,True,True,8,1212.5,True,0.713406,0.0,False,268,6.028546,0.494473,0.675526,16.314741,35.921385
DHX15_DHX38,DHX15,DHX38,1665,9785,False,0.264059,False,False,10,0.648208,1.0,True,True,True,True,9,1628.0,True,0.685913,0.0,False,306,30.830074,0.39932,0.869681,35.921385,41.961846
DHX16_DHX32,DHX16,DHX32,8449,55760,False,0.209414,False,False,10,0.714012,0.5,True,True,True,True,8,1212.5,True,0.750475,0.0,False,80,1.304832,0.024707,0.619357,16.314741,32.561417
DHX16_DHX33,DHX16,DHX33,8449,56919,True,0.295869,False,False,10,0.679463,1.0,True,True,True,True,8,1235.0,True,0.750475,0.0,False,85,11.56698,0.161434,0.714553,10.597694,32.561417
DHX16_DHX34,DHX16,DHX34,8449,9704,False,0.216098,False,False,10,0.910839,0.75,True,True,True,True,8,1269.0,True,0.750475,0.0,False,74,5.271067,0.329432,0.661869,19.475147,32.561417
DHX16_DHX35,DHX16,DHX35,8449,60625,False,0.302594,False,False,10,0.675624,0.75,True,True,True,True,8,1628.0,True,0.764398,0.333333,False,93,2.337244,0.522757,0.610808,17.42984,32.561417
DHX16_DHX38,DHX16,DHX38,8449,9785,False,0.312958,False,False,10,0.848534,1.0,True,True,True,True,9,1628.0,True,0.683829,1.0,True,123,24.357374,0.323897,0.833482,32.561417,41.961846
DHX16_DHX40,DHX16,DHX40,8449,79665,False,0.258405,False,False,10,0.74856,1.0,True,True,True,True,8,1041.3,True,0.750475,1.0,False,97,10.251031,0.154746,0.701002,23.678606,32.561417
DHX16_DHX8,DHX16,DHX8,8449,1659,False,0.372131,True,False,10,0.853399,0.6,True,True,True,True,8,1628.0,True,0.759778,0.5,False,140,15.712164,0.234504,0.79355,16.297628,32.561417
DHX29_DHX30,DHX29,DHX30,54505,22907,False,0.227173,False,False,6,0.89205,1.0,True,False,True,False,6,361.2,True,0.300878,0.5,False,158,22.434489,0.293795,0.741761,21.038834,32.631429
DHX29_DHX36,DHX29,DHX36,54505,170506,False,0.25347,False,False,7,0.735959,1.0,True,False,True,False,7,994.6,False,0.0,0.5,False,167,14.608982,0.272964,0.837578,17.458009,21.038834
DHX29_DHX57,DHX29,DHX57,54505,90957,False,0.300144,True,False,6,0.988464,0.666667,True,False,True,False,7,994.6,False,0.0,0.25,False,114,18.920578,0.345667,0.781711,8.50969,21.038834
DHX29_DHX9,DHX29,DHX9,54505,1660,False,0.233747,False,False,7,0.927061,0.8,True,False,True,False,8,579.1,True,0.624202,0.0,False,340,13.689781,0.342761,0.808947,21.038834,52.542107
DHX29_YTHDC2,DHX29,YTHDC2,54505,64848,False,0.228671,False,False,6,0.958071,0.666667,True,False,True,False,8,635.6,False,0.0,0.0,False,82,21.429013,0.33821,0.788697,17.245568,21.038834
DHX30_DHX36,DHX30,DHX36,22907,170506,False,0.242881,False,False,7,0.82502,1.0,False,False,True,False,7,994.6,True,0.300878,0.333333,False,246,36.838432,0.333203,0.744871,17.458009,32.631429
DHX32_DHX33,DHX32,DHX33,55760,56919,False,0.251682,False,False,10,0.951613,0.5,False,False,True,True,7,819.5,False,0.0,0.0,False,38,1.726577,0.024707,0.610569,10.597694,16.314741
DHX32_DHX35,DHX32,DHX35,55760,60625,False,0.283984,False,False,10,0.946237,0.666667,True,True,True,True,8,1212.5,True,0.792245,0.0,False,42,0.0,0.0,0.476459,16.314741,17.42984
DHX32_DHX40,DHX32,DHX40,55760,79665,False,0.234917,False,False,10,0.953846,0.5,False,False,True,True,5,625.8,False,0.0,0.0,False,49,3.456975,0.024707,0.605803,16.314741,23.678606
DHX33_DHX38,DHX33,DHX38,56919,9785,False,0.233089,False,False,10,0.576547,1.0,True,True,True,True,9,1235.0,True,0.681742,0.0,False,93,9.254294,0.185739,0.804055,10.597694,41.961846
DHX34_DHX38,DHX34,DHX38,9704,9785,False,0.209454,False,False,10,0.931596,0.75,True,True,True,True,9,1269.0,True,0.681742,0.0,False,82,3.157199,0.492848,0.518523,19.475147,41.961846
DHX35_DHX38,DHX35,DHX38,60625,9785,False,0.236349,False,False,10,0.57329,0.75,True,True,True,True,9,1628.0,True,0.684967,0.333333,False,98,5.347015,0.081925,0.722057,17.42984,41.961846
DHX36_DHX57,DHX36,DHX57,170506,90957,False,0.295815,False,False,7,0.727469,0.666667,True,False,True,False,7,1628.0,False,0.0,0.2,False,207,28.633975,0.293238,0.808841,8.50969,17.458009
DHX36_DHX9,DHX36,DHX9,170506,1660,False,0.249606,False,False,7,0.793863,0.8,False,False,True,False,8,1212.5,True,0.624202,0.5,False,422,30.173811,0.428364,0.800912,17.458009,52.542107
DHX36_YTHDC2,DHX36,YTHDC2,170506,64848,False,0.229371,False,False,7,0.705101,0.666667,False,False,True,False,8,1269.0,False,0.0,0.25,False,175,33.892687,0.200712,0.798443,17.245568,17.458009
DHX38_DHX40,DHX38,DHX40,9785,79665,False,0.224939,False,False,10,0.635179,1.0,True,True,True,True,9,1041.3,True,0.681742,1.0,False,104,9.939531,0.212149,0.751375,23.678606,41.961846
DHX38_DHX8,DHX38,DHX8,9785,1659,False,0.360228,False,False,10,0.9943,0.6,True,True,True,True,9,1628.0,True,0.680302,0.5,False,139,30.110451,0.380624,0.833803,16.297628,41.961846
DHX57_YTHDC2,DHX57,YTHDC2,90957,64848,False,0.25035,False,False,6,0.969252,0.5,True,False,True,False,8,1269.0,False,0.0,0.0,False,123,38.978475,0.206526,0.81436,8.50969,17.245568
DHX58_IFIH1,DHX58,IFIH1,79132,64135,False,0.284878,False,True,5,0.661793,0.75,False,False,True,False,6,509.05,False,0.0,0.0,False,36,3.773979,0.010403,0.761464,8.015885,13.554149
DIAPH1_DIAPH2,DIAPH1,DIAPH2,1729,1730,True,0.474057,False,True,9,0.867243,0.8,True,True,False,False,7,910.0,True,0.110967,0.0,False,76,9.137764,0.473602,0.389358,8.387685,48.411103
DIAPH1_INF2,DIAPH1,INF2,1729,64423,True,0.20283,False,False,9,0.981932,0.5,True,True,False,False,7,682.3,True,0.110967,0.0,False,111,9.233946,0.214379,0.167109,44.78048,48.411103
DIAPH2_FMNL3,DIAPH2,FMNL3,1730,91010,False,0.205268,False,False,9,0.931159,0.75,True,False,False,False,6,910.0,False,0.0,0.166667,False,22,0.0,0.0,0.577207,8.387685,12.098337
DIP2A_DIP2B,DIP2A,DIP2B,23181,57609,False,0.716371,False,True,3,0.996829,1.0,True,False,True,False,7,1368.0,False,0.0,0.0,False,56,7.052222,0.0013,0.566568,15.078899,18.194486
DIP2A_DIP2C,DIP2A,DIP2C,23181,22982,False,0.744112,True,True,3,0.968577,1.0,True,False,True,False,7,1368.0,False,0.0,0.333333,False,44,0.0,0.0,0.392454,15.625908,18.194486
DIP2B_DIP2C,DIP2B,DIP2C,57609,22982,False,0.72335,False,True,3,0.971657,1.0,True,False,True,False,7,1368.0,False,0.0,0.0,False,22,5.176573,0.446684,0.03028,15.078899,15.625908
DIPK1A_DIPK1B,DIPK1A,DIPK1B,388650,138311,False,0.461717,True,True,3,0.993056,1.0,False,False,False,False,5,454.6,False,0.0,0.25,False,29,2.171201,0.0013,0.302249,13.318682,15.295748
DIS3_DIS3L,DIS3,DIS3L,22894,115752,False,0.323529,True,False,3,0.909005,0.75,True,True,True,True,9,2327.3,True,0.887781,0.25,False,101,16.633084,0.915605,0.577851,10.65304,14.459448
DIS3_DIS3L2,DIS3,DIS3L2,22894,129563,False,0.264092,False,False,3,0.923879,0.4,True,True,True,True,9,2100.0,True,0.91135,0.0,False,92,2.972107,0.493498,0.726818,8.103609,10.65304
DLC1_STARD13,DLC1,STARD13,10395,90627,False,0.400524,True,True,6,0.728581,1.0,False,False,True,False,6,797.0,True,0.0,0.0,False,59,0.0,0.0,0.82544,14.097703,16.167613
DLC1_STARD8,DLC1,STARD8,10395,9754,False,0.314791,False,True,6,0.722041,0.666667,False,False,True,False,6,797.0,True,0.0,0.0,False,19,0.0,0.0,0.623022,10.292189,16.167613
DLG1_DLG3,DLG1,DLG3,1739,1741,False,0.585313,False,True,16,0.916936,0.571429,False,False,True,True,7,910.0,True,0.013827,0.0,True,128,20.127011,0.051515,0.559479,12.300495,18.976628
DLL1_DLL4,DLL1,DLL4,28514,54567,False,0.485477,True,True,11,0.947514,0.75,False,False,False,False,6,842.0,True,0.03186,0.0,False,6,0.0,0.0,0.568068,16.035459,19.427006
DLL1_JAG1,DLL1,JAG1,28514,182,False,0.21757,False,False,11,0.593929,0.666667,False,False,False,False,6,648.3,True,0.03186,0.0,False,14,11.817188,0.037386,0.620277,19.427006,47.332116
DLL4_JAG1,DLL4,JAG1,54567,182,False,0.20197,False,False,11,0.562756,0.5,False,False,False,False,6,648.3,False,0.0,0.0,False,12,0.0,0.0,0.521515,16.035459,47.332116
DMD_UTRN,DMD,UTRN,1756,7402,False,0.463229,True,True,6,0.931633,0.857143,False,False,False,False,6,910.0,True,0.036736,0.0,True,124,22.700648,0.203121,0.407433,10.398862,20.539907
DMPK_STK38,DMPK,STK38,1760,11329,False,0.234742,False,False,11,0.728125,0.333333,True,True,True,True,8,902.05,True,0.869744,0.5,False,83,1.263191,0.005202,0.134974,43.208002,86.65691
DMPK_STK38L,DMPK,STK38L,1760,23012,False,0.233177,False,False,11,0.726562,0.333333,True,True,True,True,8,902.05,False,0.0,0.5,False,46,1.590833,0.005202,0.584129,28.284503,86.65691
DMWD_WDR20,DMWD,WDR20,1762,91833,False,0.510386,True,True,2,0.908148,1.0,True,False,False,False,7,1368.0,True,0.206437,0.0,False,99,9.877247,0.203047,0.505614,7.720387,25.795301
DMXL1_DMXL2,DMXL1,DMXL2,1657,23312,True,0.552822,True,True,2,0.996392,1.0,True,False,True,False,8,910.0,False,0.0,0.0,False,28,4.231185,0.477893,0.490239,7.879535,8.682984
DNAH1_DYNC1H1,DNAH1,DYNC1H1,25981,1778,False,0.218037,False,False,10,0.918012,0.888889,True,False,False,False,6,1628.0,True,0.361133,0.0,False,200,5.312303,0.312961,0.230443,6.370933,56.195113
DNAJA1_DNAJA4,DNAJA1,DNAJA4,3301,55466,False,0.690141,True,True,4,0.932084,1.0,True,False,True,False,7,1628.0,False,0.0,0.333333,True,266,39.479765,0.463989,0.220406,37.12606,102.957457
DNAJA2_DNAJA4,DNAJA2,DNAJA4,10294,55466,False,0.518779,False,False,4,0.967213,1.0,True,False,True,False,8,1628.0,False,0.0,0.25,True,184,26.675953,0.418726,0.184622,36.039071,37.12606
DNAJA4_DNAJB11,DNAJA4,DNAJB11,55466,51726,False,0.295775,False,False,4,0.840749,0.666667,True,False,True,False,8,1269.0,False,0.0,0.0,False,157,9.080489,0.333829,-0.085252,37.12606,45.456489
DNAJB1_DNAJB4,DNAJB1,DNAJB4,3337,11080,False,0.658824,True,True,11,0.991202,1.0,True,False,True,True,8,862.7,True,0.115735,0.333333,True,155,44.51434,0.3317,0.16766,27.348959,162.682813
DNAJB2_DNAJB4,DNAJB2,DNAJB4,3300,11080,False,0.228487,False,False,11,0.961538,0.333333,True,False,True,True,8,1212.5,True,0.609883,0.0,False,107,4.73231,0.059493,0.111154,27.348959,83.89974
DNAJB4_DNAJB6,DNAJB4,DNAJB6,11080,10049,False,0.255193,False,False,11,0.991124,0.5,True,False,True,True,7,1041.3,False,0.0,0.666667,False,143,17.189037,0.10609,0.489034,26.113094,27.348959
DNAJC15_DNAJC19,DNAJC15,DNAJC19,29103,131118,True,0.426667,True,True,2,0.774834,0.0,True,False,True,True,8,1628.0,False,0.0,0.0,False,37,6.581616,0.578674,0.517254,9.698531,29.730177
DNAJC27_RAB21,DNAJC27,RAB21,51277,23011,False,0.223443,False,False,9,0.824818,0.5,False,False,True,False,7,876.0,False,0.0,0.0,False,43,0.0,0.0,0.497238,6.649276,12.941976
DNAJC27_RAB31,DNAJC27,RAB31,51277,11031,False,0.201465,False,False,9,0.715328,0.5,False,False,True,False,5,509.05,False,0.0,0.0,False,37,0.0,0.0,0.334036,6.649276,52.37425
DNAJC27_RAB5A,DNAJC27,RAB5A,51277,5868,False,0.205128,False,False,9,0.788321,0.5,True,True,True,False,8,1235.0,True,0.119311,0.0,False,162,0.0,0.0,0.466954,6.649276,38.633365
DNAJC27_RAB5B,DNAJC27,RAB5B,51277,5869,False,0.216117,False,False,9,0.788321,0.5,True,True,True,False,8,1235.0,False,0.0,0.0,False,70,0.0,0.0,0.519396,6.649276,80.648494
DNAJC27_RAB5C,DNAJC27,RAB5C,51277,5878,False,0.208791,False,False,9,0.912409,0.5,True,True,True,False,8,1235.0,False,0.0,0.0,False,174,0.0,0.0,0.288848,6.649276,103.674644
DNASE1_DNASE1L1,DNASE1,DNASE1L1,1773,1774,False,0.344371,False,False,4,0.933993,1.0,False,False,False,False,3,315.35,False,0.0,0.0,False,8,0.0,0.0,0.134556,4.83571,14.511825
DNM1L_MX1,DNM1L,MX1,10059,4599,True,0.23498,False,False,6,0.884,1.0,True,True,True,False,8,227.3,True,0.122381,0.333333,False,260,0.0,0.0,0.259697,27.535374,33.608069
DNM2_MX1,DNM2,MX1,1785,4599,False,0.225287,False,False,6,0.761194,0.75,False,False,True,False,7,682.3,True,0.194625,0.333333,False,176,3.519344,0.001951,0.317502,27.535374,58.624579
DOCK11_DOCK6,DOCK11,DOCK6,139818,57572,False,0.300531,False,False,6,0.985563,0.75,False,False,False,False,7,910.0,False,0.0,0.0,False,38,0.0,0.0,0.522153,14.483342,27.464516
DOCK11_DOCK7,DOCK11,DOCK7,139818,85440,False,0.297513,False,False,6,0.970574,0.75,False,False,False,False,7,910.0,True,0.267013,0.0,False,110,1.148686,0.953186,0.497629,5.842115,14.483342
DOCK11_DOCK9,DOCK11,DOCK9,139818,23348,False,0.586107,True,True,6,0.988582,1.0,False,False,False,False,5,910.0,False,0.0,0.0,False,26,6.805943,0.318596,0.377599,14.483342,17.487519
DOCK1_DOCK4,DOCK1,DOCK4,1793,9732,False,0.352492,False,False,5,0.943657,0.6,False,False,True,False,7,910.0,True,0.193596,0.0,False,49,11.706181,0.440399,0.38071,7.745342,27.912902
DOCK1_DOCK5,DOCK1,DOCK5,1793,80005,False,0.647402,True,True,5,0.991521,0.6,False,False,True,False,6,910.0,True,0.193596,0.0,False,85,11.323996,0.489318,0.491449,10.720399,27.912902
DOCK4_DOCK5,DOCK4,DOCK5,9732,80005,True,0.341811,False,False,5,0.935656,0.6,False,False,True,False,7,910.0,False,0.0,0.25,False,85,9.422557,0.482228,0.155352,7.745342,10.720399
DOCK6_DOCK7,DOCK6,DOCK7,57572,85440,False,0.648053,True,True,6,0.956562,1.0,False,False,False,False,7,910.0,True,0.267013,0.0,True,111,12.744298,0.141417,0.382362,5.842115,27.464516
DOCK7_DOCK9,DOCK7,DOCK9,85440,23348,False,0.281558,False,False,6,0.981784,0.75,False,False,False,False,7,910.0,True,0.267013,0.0,False,110,2.563038,0.945384,0.424135,5.842115,17.487519
DOP1A_DOP1B,DOP1A,DOP1B,23033,9980,False,0.372779,True,True,2,0.928139,1.0,True,False,True,True,7,1368.0,False,0.0,0.333333,False,10,6.007793,0.526008,0.453278,7.348161,11.680235
DRAM1_DRAM2,DRAM1,DRAM2,55332,128338,False,0.353383,True,True,2,0.895131,1.0,True,False,False,False,6,853.5,False,0.0,0.0,False,11,0.0,0.0,0.718949,13.733939,26.341908
DSE_DSEL,DSE,DSEL,29940,92126,False,0.306874,True,False,2,0.784137,0.0,False,False,False,False,4,842.0,False,0.0,0.333333,False,13,2.886902,0.953186,0.512645,5.001335,11.370444
DST_MACF1,DST,MACF1,667,23499,False,0.546686,True,True,3,0.982747,0.833333,False,False,False,False,5,910.0,False,0.0,0.0,False,133,40.770043,0.26065,0.72721,24.700941,31.867817
DUSP14_DUSP18,DUSP14,DUSP18,11072,150290,False,0.464646,False,True,12,0.949749,1.0,False,False,False,False,6,361.2,False,0.0,0.5,False,112,15.117884,0.045658,0.401872,2.924309,16.169619
DUSP14_DUSP22,DUSP14,DUSP22,11072,56940,False,0.24878,False,False,12,0.966019,1.0,False,False,False,False,6,454.6,False,0.0,0.333333,False,231,0.290369,0.028609,0.234055,16.169619,26.311761
DUSP14_DUSP28,DUSP14,DUSP28,11072,285193,False,0.277778,False,False,12,0.889447,1.0,False,False,False,False,6,361.2,False,0.0,0.0,False,158,1.378454,0.384915,0.202474,4.756311,16.169619
DUSP18_DUSP22,DUSP18,DUSP22,150290,56940,False,0.24878,False,False,12,0.917476,1.0,False,False,False,False,6,407.9,False,0.0,0.5,False,152,0.854676,0.0013,0.519715,2.924309,26.311761
DUSP18_DUSP28,DUSP18,DUSP28,150290,285193,False,0.271277,False,False,12,0.936508,1.0,False,False,False,False,6,361.2,False,0.0,0.0,False,81,0.0,0.0,0.286274,2.924309,4.756311
DUSP18_DUSP3,DUSP18,DUSP3,150290,1845,False,0.260638,False,False,12,0.984127,1.0,False,False,False,False,6,268.65,False,0.0,0.5,False,54,1.42102,0.09883,-0.036873,2.924309,57.943037
DUSP18_STYX,DUSP18,STYX,150290,6815,False,0.237668,False,False,12,0.84375,1.0,False,False,False,False,6,601.6,False,0.0,1.0,False,83,28.902139,0.030466,0.437027,2.924309,8.85574
DUSP1_DUSP5,DUSP1,DUSP5,1843,1847,False,0.450521,False,True,14,0.955844,1.0,False,False,False,False,5,625.8,False,0.0,0.0,False,86,3.780392,0.01257,0.375212,36.530502,820.327615
DUSP1_DUSP6,DUSP1,DUSP6,1843,1848,False,0.286089,False,False,14,0.963351,1.0,False,False,False,False,6,853.5,False,0.0,0.333333,False,118,18.137812,0.133073,0.501304,32.571117,820.327615
DUSP22_DUSP28,DUSP22,DUSP28,56940,285193,False,0.22439,False,False,12,0.859223,1.0,False,False,False,False,6,407.9,False,0.0,0.0,True,182,8.077147,0.265767,0.268583,4.756311,26.311761
DUSP22_DUSP3,DUSP22,DUSP3,56940,1845,False,0.234146,False,False,12,0.902913,1.0,False,False,False,False,5,315.35,False,0.0,0.333333,False,165,0.66485,0.962289,0.407221,26.311761,57.943037
DUSP22_STYX,DUSP22,STYX,56940,6815,False,0.264574,False,False,12,0.919643,1.0,False,False,False,False,6,648.3,False,0.0,0.5,False,206,0.989131,0.061118,0.606864,8.85574,26.311761
DUSP28_DUSP3,DUSP28,DUSP3,285193,1845,False,0.216216,False,False,12,0.951613,1.0,False,False,False,False,6,268.65,False,0.0,0.0,False,92,2.264971,0.421326,0.252519,4.756311,57.943037
DUSP28_STYX,DUSP28,STYX,285193,6815,False,0.201794,False,False,12,0.790179,1.0,False,False,False,False,5,601.6,False,0.0,0.0,True,130,4.018043,0.677828,0.17993,4.756311,8.85574
DUSP5_DUSP6,DUSP5,DUSP6,1847,1848,False,0.257812,False,False,14,0.992208,1.0,False,False,False,False,5,682.3,False,0.0,0.0,False,130,2.879662,0.01257,0.351198,32.571117,36.530502
DUSP5_DUSP7,DUSP5,DUSP7,1847,1849,False,0.236277,False,False,14,0.916667,1.0,False,False,False,False,5,682.3,False,0.0,0.0,False,109,0.830975,0.131339,0.343925,19.635173,36.530502
DUSP6_DUSP7,DUSP6,DUSP7,1848,1849,False,0.642005,True,True,14,0.909524,1.0,False,False,False,False,5,910.0,False,0.0,0.0,True,136,17.794957,0.245904,0.219449,19.635173,32.571117
DVL1_DVL2,DVL1,DVL2,1855,1856,False,0.581522,False,True,3,0.944369,1.0,False,False,False,False,6,910.0,True,0.061154,0.0,True,226,37.134377,0.090559,0.537029,30.528109,75.428061
DVL2_DVL3,DVL2,DVL3,1856,1857,False,0.677989,True,True,3,0.972863,1.0,False,False,False,False,6,910.0,True,0.058084,0.0,True,356,59.424924,0.182851,0.82901,30.528109,56.243954
